Date,Country,State,County,Confirmed_Cumulative,Deaths_Cumulative,Confirmed,Deaths
4/5/2020,Slovakia,None,None,485,1,14,0
4/5/2020,Slovenia,None,None,997,28,20,6
4/5/2020,Somalia,None,None,7,0,0,0
4/5/2020,South Africa,None,None,1655,11,70,2
4/5/2020,South Sudan,None,None,1,0,1,0
4/5/2020,Spain,None,None,131646,12641,5478,694
4/5/2020,Sri Lanka,None,None,176,5,10,0
4/5/2020,Sudan,None,None,12,2,2,0
4/5/2020,Suriname,None,None,10,1,0,0
4/5/2020,Sweden,None,None,6830,401,387,28
4/5/2020,Switzerland,None,None,21100,715,595,49
4/5/2020,Syria,None,None,19,2,3,0
4/5/2020,Taiwan*,None,None,363,5,8,0
4/5/2020,Tanzania,None,None,22,1,2,0
4/5/2020,Thailand,None,None,2169,23,102,3
4/5/2020,Timor-Leste,None,None,1,0,0,0
4/5/2020,Togo,None,None,44,3,3,0
4/5/2020,Trinidad and Tobago,None,None,104,7,1,1
4/5/2020,Tunisia,None,None,574,22,21,4
4/5/2020,Turkey,None,None,27069,574,3135,73
4/5/2020,US,Alabama,Autauga,12,0,0,0
4/5/2020,US,Alabama,Baldwin,29,1,0,0
4/5/2020,US,Alabama,Barbour,2,0,0,0
4/5/2020,US,Alabama,Bibb,5,0,1,0
4/5/2020,US,Alabama,Blount,10,0,0,0
4/5/2020,US,Alabama,Bullock,2,0,0,0
4/5/2020,US,Alabama,Butler,1,0,0,0
4/5/2020,US,Alabama,Calhoun,23,0,2,0
4/5/2020,US,Alabama,Chambers,89,6,2,0
4/5/2020,US,Alabama,Cherokee,6,0,0,0
4/5/2020,US,Alabama,Chilton,15,0,0,0
4/5/2020,US,Alabama,Choctaw,5,0,1,0
4/5/2020,US,Alabama,Clarke,8,0,2,0
4/5/2020,US,Alabama,Clay,9,0,1,0
4/5/2020,US,Alabama,Cleburne,7,0,0,0
4/5/2020,US,Alabama,Coffee,7,0,0,0
4/5/2020,US,Alabama,Colbert,6,0,1,0
4/5/2020,US,Alabama,Conecuh,2,0,0,0
4/5/2020,US,Alabama,Coosa,7,0,1,0
4/5/2020,US,Alabama,Covington,4,0,0,0
4/5/2020,US,Alabama,Crenshaw,2,0,0,0
4/5/2020,US,Alabama,Cullman,15,1,0,0
4/5/2020,US,Alabama,Dale,2,0,0,0
4/5/2020,US,Alabama,Dallas,7,0,0,0
4/5/2020,US,Alabama,DeKalb,14,0,1,0
4/5/2020,US,Alabama,Elmore,19,0,0,0
4/5/2020,US,Alabama,Escambia,3,0,1,0
4/5/2020,US,Alabama,Etowah,35,3,9,0
4/5/2020,US,Alabama,Fayette,1,0,0,0
4/5/2020,US,Alabama,Franklin,6,0,0,0
4/5/2020,US,Alabama,Greene,6,0,1,0
4/5/2020,US,Alabama,Hale,3,0,0,0
4/5/2020,US,Alabama,Henry,3,0,1,0
4/5/2020,US,Alabama,Houston,15,1,1,0
4/5/2020,US,Alabama,Jackson,14,1,2,0
4/5/2020,US,Alabama,Jefferson,416,9,43,0
4/5/2020,US,Alabama,Lamar,3,0,1,0
4/5/2020,US,Alabama,Lauderdale,16,2,0,0
4/5/2020,US,Alabama,Lawrence,6,0,2,0
4/5/2020,US,Alabama,Lee,109,3,7,0
4/5/2020,US,Alabama,Limestone,31,0,0,0
4/5/2020,US,Alabama,Lowndes,6,0,3,0
4/5/2020,US,Alabama,Macon,5,0,0,0
4/5/2020,US,Alabama,Madison,134,1,9,0
4/5/2020,US,Alabama,Marengo,8,0,0,0
4/5/2020,US,Alabama,Marion,17,2,0,0
4/5/2020,US,Alabama,Marshall,20,0,3,0
4/5/2020,US,Alabama,Mobile,125,6,11,1
4/5/2020,US,Alabama,Monroe,5,0,0,0
4/5/2020,US,Alabama,Montgomery,67,1,5,0
4/5/2020,US,Alabama,Morgan,27,0,3,0
4/5/2020,US,Alabama,Perry,1,0,1,0
4/5/2020,US,Alabama,Pickens,12,0,0,0
4/5/2020,US,Alabama,Pike,14,0,4,0
4/5/2020,US,Alabama,Randolph,11,1,0,0
4/5/2020,US,Alabama,Russell,8,0,4,0
4/5/2020,US,Alabama,Shelby,139,5,15,0
4/5/2020,US,Alabama,St. Clair,26,0,1,0
4/5/2020,US,Alabama,Sumter,6,0,0,0
4/5/2020,US,Alabama,Talladega,17,0,1,0
4/5/2020,US,Alabama,Tallapoosa,29,1,9,0
4/5/2020,US,Alabama,Tuscaloosa,44,0,1,0
4/5/2020,US,Alabama,Walker,49,0,0,0
4/5/2020,US,Alabama,Washington,5,1,0,0
4/5/2020,US,Alabama,Wilcox,12,0,1,0
4/5/2020,US,Alabama,Winston,3,0,0,0
4/5/2020,US,Alaska,Anchorage,85,1,4,0
4/5/2020,US,Alaska,Fairbanks North Star,53,0,7,0
4/5/2020,US,Alaska,Juneau,14,0,2,0
4/5/2020,US,Alaska,Kenai Peninsula,12,0,1,0
4/5/2020,US,Alaska,Ketchikan Gateway,14,0,0,0
4/5/2020,US,Alaska,Matanuska-Susitna,4,0,0,0
4/5/2020,US,Alaska,Petersburg,1,0,0,0
4/5/2020,US,Alaska,Southeast Fairbanks,1,0,0,0
4/5/2020,US,Alaska,Unassigned,0,5,0,1
4/5/2020,US,Alaska,Yukon-Koyukuk,1,0,0,0
4/5/2020,US,Arizona,Apache,45,0,3,0
4/5/2020,US,Arizona,Cochise,8,0,1,0
4/5/2020,US,Arizona,Coconino,238,10,42,0
4/5/2020,US,Arizona,Gila,3,0,0,0
4/5/2020,US,Arizona,Graham,2,0,-1,0
4/5/2020,US,Arizona,Greenlee,1,0,0,0
4/5/2020,US,Arizona,La Paz,3,0,1,0
4/5/2020,US,Arizona,Maricopa,1326,31,155,3
4/5/2020,US,Arizona,Mohave,16,0,4,0
4/5/2020,US,Arizona,Navajo,307,1,33,0
4/5/2020,US,Arizona,Pima,372,12,46,1
4/5/2020,US,Arizona,Pinal,103,0,14,0
4/5/2020,US,Arizona,Santa Cruz,4,0,0,0
4/5/2020,US,Arizona,Unassigned,0,10,0,8
4/5/2020,US,Arizona,Yavapai,45,0,2,0
4/5/2020,US,Arizona,Yuma,13,0,-1,0
4/5/2020,US,Arkansas,Arkansas,1,0,0,0
4/5/2020,US,Arkansas,Ashley,1,0,0,0
4/5/2020,US,Arkansas,Baxter,1,0,0,0
4/5/2020,US,Arkansas,Benton,43,0,1,0
4/5/2020,US,Arkansas,Boone,1,0,0,0
4/5/2020,US,Arkansas,Bradley,4,0,0,0
4/5/2020,US,Arkansas,Carroll,1,0,0,0
4/5/2020,US,Arkansas,Chicot,2,0,0,0
4/5/2020,US,Arkansas,Clark,27,0,0,0
4/5/2020,US,Arkansas,Cleburne,64,2,-1,0
4/5/2020,US,Arkansas,Cleveland,5,0,0,0
4/5/2020,US,Arkansas,Columbia,1,0,0,0
4/5/2020,US,Arkansas,Conway,1,1,0,0
4/5/2020,US,Arkansas,Craighead,18,0,2,0
4/5/2020,US,Arkansas,Crawford,1,0,0,0
4/5/2020,US,Arkansas,Crittenden,50,0,7,0
4/5/2020,US,Arkansas,Cross,5,0,0,0
4/5/2020,US,Arkansas,Desha,5,0,3,0
4/5/2020,US,Arkansas,Drew,1,0,0,0
4/5/2020,US,Arkansas,Faulkner,46,1,6,0
4/5/2020,US,Arkansas,Garland,41,0,1,0
4/5/2020,US,Arkansas,Grant,3,0,0,0
4/5/2020,US,Arkansas,Greene,1,0,0,0
4/5/2020,US,Arkansas,Hempstead,1,0,0,0
4/5/2020,US,Arkansas,Hot Spring,7,0,2,0
4/5/2020,US,Arkansas,Howard,5,0,4,0
4/5/2020,US,Arkansas,Independence,5,0,2,0
4/5/2020,US,Arkansas,Jefferson,59,0,6,0
4/5/2020,US,Arkansas,Johnson,7,0,0,0
4/5/2020,US,Arkansas,Lafayette,1,0,0,0
4/5/2020,US,Arkansas,Lawrence,1,0,0,0
4/5/2020,US,Arkansas,Lee,1,0,0,0
4/5/2020,US,Arkansas,Lincoln,7,0,1,0
4/5/2020,US,Arkansas,Lonoke,16,0,0,0
4/5/2020,US,Arkansas,Miller,8,0,0,0
4/5/2020,US,Arkansas,Mississippi,1,0,0,0
4/5/2020,US,Arkansas,Monroe,1,0,0,0
4/5/2020,US,Arkansas,Nevada,1,0,0,0
4/5/2020,US,Arkansas,Newton,1,0,0,0
4/5/2020,US,Arkansas,Ouachita,1,0,0,0
4/5/2020,US,Arkansas,Perry,1,0,0,0
4/5/2020,US,Arkansas,Phillips,1,0,1,0
4/5/2020,US,Arkansas,Pike,1,0,0,0
4/5/2020,US,Arkansas,Poinsett,5,0,0,0
4/5/2020,US,Arkansas,Polk,5,0,0,0
4/5/2020,US,Arkansas,Pope,11,0,3,0
4/5/2020,US,Arkansas,Prairie,1,0,0,0
4/5/2020,US,Arkansas,Pulaski,157,2,20,0
4/5/2020,US,Arkansas,Randolph,1,0,0,0
4/5/2020,US,Arkansas,Saline,27,0,6,0
4/5/2020,US,Arkansas,Scott,1,0,0,0
4/5/2020,US,Arkansas,Searcy,5,0,3,0
4/5/2020,US,Arkansas,Sebastian,8,0,0,0
4/5/2020,US,Arkansas,Sevier,6,0,5,0
4/5/2020,US,Arkansas,Sharp,1,0,0,0
4/5/2020,US,Arkansas,St. Francis,10,0,9,0
4/5/2020,US,Arkansas,Stone,5,0,0,0
4/5/2020,US,Arkansas,Unassigned,57,10,4,2
4/5/2020,US,Arkansas,Union,12,0,2,0
4/5/2020,US,Arkansas,Van Buren,21,0,1,0
4/5/2020,US,Arkansas,Washington,28,0,3,0
4/5/2020,US,Arkansas,White,25,0,2,0
4/5/2020,US,Arkansas,Woodruff,1,0,0,0
4/5/2020,US,Arkansas,Yell,1,0,1,0
4/5/2020,US,California,Alameda,566,12,123,0
4/5/2020,US,California,Alpine,1,0,0,0
4/5/2020,US,California,Amador,0,0,-3,0
4/5/2020,US,California,Butte,11,0,0,0
4/5/2020,US,California,Calaveras,4,0,0,0
4/5/2020,US,California,Colusa,2,0,0,0
4/5/2020,US,California,Contra Costa,386,6,79,1
4/5/2020,US,California,Del Norte,2,0,0,0
4/5/2020,US,California,El Dorado,22,0,0,0
4/5/2020,US,California,Fresno,103,1,3,0
4/5/2020,US,California,Glenn,2,0,0,0
4/5/2020,US,California,Humboldt,44,0,0,0
4/5/2020,US,California,Imperial,57,2,2,1
4/5/2020,US,California,Inyo,11,0,1,0
4/5/2020,US,California,Kern,230,2,20,0
4/5/2020,US,California,Kings,5,0,0,0
4/5/2020,US,California,Los Angeles,5955,132,1350,39
4/5/2020,US,California,Madera,28,2,0,1
4/5/2020,US,California,Marin,137,7,6,1
4/5/2020,US,California,Mendocino,4,0,0,0
4/5/2020,US,California,Merced,27,0,11,0
4/5/2020,US,California,Mono,19,1,0,0
4/5/2020,US,California,Monterey,62,2,5,0
4/5/2020,US,California,Napa,20,2,0,0
4/5/2020,US,California,Nevada,31,1,0,0
4/5/2020,US,California,Orange,834,14,48,0
4/5/2020,US,California,Placer,103,3,6,1
4/5/2020,US,California,Plumas,3,0,1,0
4/5/2020,US,California,Riverside,799,19,161,4
4/5/2020,US,California,Sacramento,442,16,52,6
4/5/2020,US,California,San Benito,23,2,0,0
4/5/2020,US,California,San Bernardino,372,13,19,0
4/5/2020,US,California,San Diego,1209,18,97,1
4/5/2020,US,California,San Francisco,568,8,39,0
4/5/2020,US,California,San Joaquin,191,11,6,0
4/5/2020,US,California,San Luis Obispo,95,1,2,1
4/5/2020,US,California,San Mateo,555,13,17,0
4/5/2020,US,California,Santa Barbara,168,1,16,0
4/5/2020,US,California,Santa Clara,1207,39,59,0
4/5/2020,US,California,Santa Cruz,69,1,10,0
4/5/2020,US,California,Shasta,17,2,5,0
4/5/2020,US,California,Siskiyou,3,0,0,0
4/5/2020,US,California,Solano,73,1,0,0
4/5/2020,US,California,Sonoma,107,2,2,0
4/5/2020,US,California,Stanislaus,65,0,7,0
4/5/2020,US,California,Sutter,16,2,0,1
4/5/2020,US,California,Tehama,1,0,0,0
4/5/2020,US,California,Tulare,116,5,35,2
4/5/2020,US,California,Tuolumne,2,0,0,0
4/5/2020,US,California,Ventura,221,6,18,0
4/5/2020,US,California,Yolo,37,1,0,0
4/5/2020,US,California,Yuba,9,0,0,0
4/5/2020,US,Colorado,Adams,354,10,60,1
4/5/2020,US,Colorado,Alamosa,4,0,0,0
4/5/2020,US,Colorado,Arapahoe,608,13,108,3
4/5/2020,US,Colorado,Archuleta,1,0,0,0
4/5/2020,US,Colorado,Baca,9,0,0,0
4/5/2020,US,Colorado,Boulder,177,3,34,1
4/5/2020,US,Colorado,Broomfield,50,2,14,0
4/5/2020,US,Colorado,Chaffee,22,2,3,0
4/5/2020,US,Colorado,Clear Creek,6,0,0,0
4/5/2020,US,Colorado,Costilla,3,0,0,0
4/5/2020,US,Colorado,Crowley,1,1,0,0
4/5/2020,US,Colorado,Custer,2,0,0,0
4/5/2020,US,Colorado,Delta,4,0,0,0
4/5/2020,US,Colorado,Denver,825,16,109,2
4/5/2020,US,Colorado,Douglas,223,3,29,1
4/5/2020,US,Colorado,Eagle,339,5,6,0
4/5/2020,US,Colorado,El Paso,435,25,61,7
4/5/2020,US,Colorado,Elbert,9,1,3,1
4/5/2020,US,Colorado,Fremont,3,0,1,0
4/5/2020,US,Colorado,Garfield,46,1,1,0
4/5/2020,US,Colorado,Grand,4,0,0,0
4/5/2020,US,Colorado,Gunnison,93,1,5,0
4/5/2020,US,Colorado,Hinsdale,1,0,0,0
4/5/2020,US,Colorado,Huerfano,1,0,0,0
4/5/2020,US,Colorado,Jefferson,519,17,79,4
4/5/2020,US,Colorado,Kit Carson,5,0,1,0
4/5/2020,US,Colorado,La Plata,29,0,4,0
4/5/2020,US,Colorado,Lake,3,0,0,0
4/5/2020,US,Colorado,Larimer,153,8,19,1
4/5/2020,US,Colorado,Las Animas,1,0,0,0
4/5/2020,US,Colorado,Lincoln,1,0,0,0
4/5/2020,US,Colorado,Logan,9,0,2,0
4/5/2020,US,Colorado,Mesa,20,0,0,0
4/5/2020,US,Colorado,Mineral,2,0,0,0
4/5/2020,US,Colorado,Moffat,3,0,0,0
4/5/2020,US,Colorado,Montezuma,8,1,5,0
4/5/2020,US,Colorado,Montrose,32,1,6,0
4/5/2020,US,Colorado,Morgan,17,0,10,0
4/5/2020,US,Colorado,Otero,3,0,0,0
4/5/2020,US,Colorado,Ouray,2,0,2,0
4/5/2020,US,Colorado,Out of CO,0,1,0,0
4/5/2020,US,Colorado,Park,5,0,0,0
4/5/2020,US,Colorado,Phillips,3,0,1,0
4/5/2020,US,Colorado,Pitkin,38,2,0,0
4/5/2020,US,Colorado,Pueblo,40,2,9,0
4/5/2020,US,Colorado,Rio Blanco,1,0,0,0
4/5/2020,US,Colorado,Rio Grande,5,0,0,0
4/5/2020,US,Colorado,Routt,29,0,1,0
4/5/2020,US,Colorado,Saguache,3,0,0,0
4/5/2020,US,Colorado,San Miguel,10,0,1,0
4/5/2020,US,Colorado,Summit,54,0,4,0
4/5/2020,US,Colorado,Teller,11,1,0,0
4/5/2020,US,Colorado,Unassigned,251,0,93,0
4/5/2020,US,Colorado,Washington,1,0,0,0
4/5/2020,US,Colorado,Weld,470,24,91,8
4/5/2020,US,Colorado,Yuma,2,0,0,0
4/5/2020,US,Connecticut,Fairfield,3050,96,226,10
4/5/2020,US,Connecticut,Hartford,751,29,25,3
4/5/2020,US,Connecticut,Litchfield,197,6,15,1
4/5/2020,US,Connecticut,Middlesex,110,5,10,1
4/5/2020,US,Connecticut,New Haven,1162,36,138,7
4/5/2020,US,Connecticut,New London,57,4,0,1
4/5/2020,US,Connecticut,Tolland,94,11,3,1
4/5/2020,US,Connecticut,Unassigned,222,1,-19,0
4/5/2020,US,Connecticut,Windham,32,1,1,0
4/5/2020,US,Delaware,Kent,86,2,18,0
4/5/2020,US,Delaware,New Castle,436,7,36,0
4/5/2020,US,Delaware,Sussex,151,3,26,0
4/5/2020,US,Delaware,Unassigned,0,2,0,0
4/5/2020,US,District of Columbia,District of Columbia,1002,22,100,1
4/5/2020,US,Florida,Alachua,123,0,7,0
4/5/2020,US,Florida,Baker,12,0,1,0
4/5/2020,US,Florida,Bay,24,1,1,0
4/5/2020,US,Florida,Bradford,7,0,1,0
4/5/2020,US,Florida,Brevard,79,0,7,0
4/5/2020,US,Florida,Broward,1886,40,121,9
4/5/2020,US,Florida,Calhoun,3,0,0,0
4/5/2020,US,Florida,Charlotte,47,1,1,0
4/5/2020,US,Florida,Citrus,43,2,9,0
4/5/2020,US,Florida,Clay,79,6,5,0
4/5/2020,US,Florida,Collier,231,2,10,0
4/5/2020,US,Florida,Columbia,13,0,3,0
4/5/2020,US,Florida,DeSoto,12,2,1,1
4/5/2020,US,Florida,Dixie,1,0,0,0
4/5/2020,US,Florida,Duval,413,9,26,0
4/5/2020,US,Florida,Escambia,125,1,7,0
4/5/2020,US,Florida,Flagler,31,1,2,0
4/5/2020,US,Florida,Franklin,2,0,1,0
4/5/2020,US,Florida,Gadsden,4,0,0,0
4/5/2020,US,Florida,Glades,4,1,0,0
4/5/2020,US,Florida,Gulf,1,0,0,0
4/5/2020,US,Florida,Hardee,2,0,1,0
4/5/2020,US,Florida,Hendry,7,0,1,0
4/5/2020,US,Florida,Hernando,43,0,3,0
4/5/2020,US,Florida,Highlands,35,2,5,0
4/5/2020,US,Florida,Hillsborough,536,5,39,0
4/5/2020,US,Florida,Holmes,1,0,0,0
4/5/2020,US,Florida,Indian River,55,0,5,0
4/5/2020,US,Florida,Jackson,4,0,0,0
4/5/2020,US,Florida,Jefferson,1,0,0,0
4/5/2020,US,Florida,Lake,101,2,6,0
4/5/2020,US,Florida,Lee,379,11,31,0
4/5/2020,US,Florida,Leon,42,0,0,0
4/5/2020,US,Florida,Levy,4,0,2,0
4/5/2020,US,Florida,Madison,10,0,4,0
4/5/2020,US,Florida,Manatee,136,3,7,0
4/5/2020,US,Florida,Marion,50,2,8,2
4/5/2020,US,Florida,Martin,60,0,7,0
4/5/2020,US,Florida,Miami-Dade,4146,31,256,0
4/5/2020,US,Florida,Monroe,44,2,2,0
4/5/2020,US,Florida,Nassau,21,0,0,0
4/5/2020,US,Florida,Okaloosa,62,1,3,0
4/5/2020,US,Florida,Okeechobee,3,0,0,0
4/5/2020,US,Florida,Orange,713,8,56,0
4/5/2020,US,Florida,Osceola,229,4,13,0
4/5/2020,US,Florida,Palm Beach,1000,49,46,14
4/5/2020,US,Florida,Pasco,102,2,12,0
4/5/2020,US,Florida,Pinellas,359,8,17,1
4/5/2020,US,Florida,Polk,157,4,15,0
4/5/2020,US,Florida,Putnam,19,1,1,0
4/5/2020,US,Florida,Santa Rosa,55,2,5,0
4/5/2020,US,Florida,Sarasota,140,7,11,0
4/5/2020,US,Florida,Seminole,191,1,13,0
4/5/2020,US,Florida,St. Johns,141,2,9,0
4/5/2020,US,Florida,St. Lucie,82,3,6,0
4/5/2020,US,Florida,Sumter,75,3,2,0
4/5/2020,US,Florida,Suwannee,18,0,1,0
4/5/2020,US,Florida,Unassigned,4,0,3,-1
4/5/2020,US,Florida,Union,2,0,-8,0
4/5/2020,US,Florida,Volusia,151,2,17,0
4/5/2020,US,Florida,Wakulla,6,0,1,0
4/5/2020,US,Florida,Walton,23,0,2,0
4/5/2020,US,Florida,Washington,1,0,0,0
4/5/2020,US,Georgia,Appling,5,0,0,0
4/5/2020,US,Georgia,Bacon,6,0,0,0
4/5/2020,US,Georgia,Baker,5,1,1,0
4/5/2020,US,Georgia,Baldwin,14,1,3,0
4/5/2020,US,Georgia,Banks,3,0,0,0
4/5/2020,US,Georgia,Barrow,25,2,3,0
4/5/2020,US,Georgia,Bartow,160,7,0,0
4/5/2020,US,Georgia,Ben Hill,4,0,0,0
4/5/2020,US,Georgia,Berrien,3,0,0,0
4/5/2020,US,Georgia,Bibb,40,1,4,0
4/5/2020,US,Georgia,Bleckley,1,0,0,0
4/5/2020,US,Georgia,Brooks,6,0,1,0
4/5/2020,US,Georgia,Bryan,16,1,1,0
4/5/2020,US,Georgia,Bulloch,5,0,0,0
4/5/2020,US,Georgia,Burke,9,0,1,0
4/5/2020,US,Georgia,Butts,11,0,1,0
4/5/2020,US,Georgia,Calhoun,15,1,4,0
4/5/2020,US,Georgia,Camden,9,0,3,0
4/5/2020,US,Georgia,Candler,2,0,1,0
4/5/2020,US,Georgia,Carroll,158,2,9,0
4/5/2020,US,Georgia,Catoosa,6,0,0,0
4/5/2020,US,Georgia,Charlton,2,0,1,0
4/5/2020,US,Georgia,Chatham,83,3,19,0
4/5/2020,US,Georgia,Chattahoochee,2,0,0,0
4/5/2020,US,Georgia,Chattooga,3,0,0,0
4/5/2020,US,Georgia,Cherokee,122,5,8,0
4/5/2020,US,Georgia,Clarke,62,8,2,0
4/5/2020,US,Georgia,Clay,7,0,0,0
4/5/2020,US,Georgia,Clayton,238,9,14,0
4/5/2020,US,Georgia,Clinch,2,0,0,0
4/5/2020,US,Georgia,Cobb,456,23,28,3
4/5/2020,US,Georgia,Coffee,15,0,0,0
4/5/2020,US,Georgia,Colquitt,50,3,4,0
4/5/2020,US,Georgia,Columbia,36,0,3,0
4/5/2020,US,Georgia,Cook,1,0,0,0
4/5/2020,US,Georgia,Coweta,67,2,9,0
4/5/2020,US,Georgia,Crawford,1,0,1,0
4/5/2020,US,Georgia,Crisp,28,0,3,0
4/5/2020,US,Georgia,Dade,1,1,0,0
4/5/2020,US,Georgia,Dawson,16,0,3,0
4/5/2020,US,Georgia,DeKalb,543,9,43,1
4/5/2020,US,Georgia,Decatur,17,0,1,0
4/5/2020,US,Georgia,Dodge,5,0,0,0
4/5/2020,US,Georgia,Dooly,15,1,0,0
4/5/2020,US,Georgia,Dougherty,686,30,50,0
4/5/2020,US,Georgia,Douglas,86,5,6,1
4/5/2020,US,Georgia,Early,64,1,2,0
4/5/2020,US,Georgia,Effingham,9,0,2,0
4/5/2020,US,Georgia,Elbert,1,0,0,0
4/5/2020,US,Georgia,Emanuel,1,0,0,0
4/5/2020,US,Georgia,Fannin,8,0,0,0
4/5/2020,US,Georgia,Fayette,67,4,5,0
4/5/2020,US,Georgia,Floyd,80,3,1,0
4/5/2020,US,Georgia,Forsyth,72,1,9,0
4/5/2020,US,Georgia,Franklin,5,0,0,0
4/5/2020,US,Georgia,Fulton,962,27,21,1
4/5/2020,US,Georgia,Gilmer,1,0,0,0
4/5/2020,US,Georgia,Glynn,29,0,2,0
4/5/2020,US,Georgia,Gordon,23,2,2,0
4/5/2020,US,Georgia,Grady,3,0,0,0
4/5/2020,US,Georgia,Greene,12,0,0,0
4/5/2020,US,Georgia,Gwinnett,408,8,44,0
4/5/2020,US,Georgia,Habersham,2,0,0,0
4/5/2020,US,Georgia,Hall,117,0,33,0
4/5/2020,US,Georgia,Haralson,10,0,0,0
4/5/2020,US,Georgia,Harris,7,0,1,0
4/5/2020,US,Georgia,Hart,3,0,0,0
4/5/2020,US,Georgia,Heard,2,1,0,0
4/5/2020,US,Georgia,Henry,167,3,17,0
4/5/2020,US,Georgia,Houston,62,6,4,1
4/5/2020,US,Georgia,Irwin,6,0,0,0
4/5/2020,US,Georgia,Jackson,15,0,2,0
4/5/2020,US,Georgia,Jasper,4,0,2,0
4/5/2020,US,Georgia,Jefferson,3,0,1,0
4/5/2020,US,Georgia,Jenkins,2,0,0,0
4/5/2020,US,Georgia,Johnson,3,0,2,0
4/5/2020,US,Georgia,Jones,6,0,0,0
4/5/2020,US,Georgia,Lamar,7,0,1,0
4/5/2020,US,Georgia,Lanier,1,0,0,0
4/5/2020,US,Georgia,Laurens,15,0,0,0
4/5/2020,US,Georgia,Lee,136,8,8,0
4/5/2020,US,Georgia,Liberty,10,0,1,0
4/5/2020,US,Georgia,Lincoln,5,0,0,0
4/5/2020,US,Georgia,Long,1,0,0,0
4/5/2020,US,Georgia,Lowndes,37,1,2,0
4/5/2020,US,Georgia,Lumpkin,9,0,2,0
4/5/2020,US,Georgia,Macon,4,0,0,0
4/5/2020,US,Georgia,Madison,7,1,0,0
4/5/2020,US,Georgia,Marion,2,0,0,0
4/5/2020,US,Georgia,McDuffie,6,1,1,0
4/5/2020,US,Georgia,McIntosh,2,0,0,0
4/5/2020,US,Georgia,Meriwether,11,0,1,0
4/5/2020,US,Georgia,Miller,10,0,0,0
4/5/2020,US,Georgia,Mitchell,53,1,1,0
4/5/2020,US,Georgia,Monroe,9,1,2,1
4/5/2020,US,Georgia,Morgan,2,0,0,0
4/5/2020,US,Georgia,Murray,9,0,0,0
4/5/2020,US,Georgia,Muscogee,36,0,3,0
4/5/2020,US,Georgia,Newton,55,1,12,0
4/5/2020,US,Georgia,Oconee,24,0,2,0
4/5/2020,US,Georgia,Oglethorpe,1,1,0,0
4/5/2020,US,Georgia,Paulding,50,0,2,0
4/5/2020,US,Georgia,Peach,13,1,3,0
4/5/2020,US,Georgia,Pickens,9,1,0,0
4/5/2020,US,Georgia,Pierce,16,0,0,0
4/5/2020,US,Georgia,Pike,5,0,1,0
4/5/2020,US,Georgia,Polk,18,0,0,0
4/5/2020,US,Georgia,Pulaski,6,0,-1,0
4/5/2020,US,Georgia,Putnam,2,0,0,0
4/5/2020,US,Georgia,Quitman,1,0,0,0
4/5/2020,US,Georgia,Rabun,3,0,1,0
4/5/2020,US,Georgia,Randolph,18,0,2,0
4/5/2020,US,Georgia,Richmond,51,1,0,0
4/5/2020,US,Georgia,Rockdale,76,2,6,0
4/5/2020,US,Georgia,Schley,6,0,0,0
4/5/2020,US,Georgia,Screven,2,0,0,0
4/5/2020,US,Georgia,Seminole,8,0,0,0
4/5/2020,US,Georgia,Spalding,26,2,2,1
4/5/2020,US,Georgia,Stephens,6,0,1,0
4/5/2020,US,Georgia,Stewart,1,0,0,0
4/5/2020,US,Georgia,Sumter,83,4,3,0
4/5/2020,US,Georgia,Talbot,4,0,1,0
4/5/2020,US,Georgia,Tattnall,3,0,0,0
4/5/2020,US,Georgia,Taylor,2,0,0,0
4/5/2020,US,Georgia,Telfair,4,0,1,0
4/5/2020,US,Georgia,Terrell,58,2,6,0
4/5/2020,US,Georgia,Thomas,26,0,0,0
4/5/2020,US,Georgia,Tift,34,0,0,0
4/5/2020,US,Georgia,Toombs,5,1,0,0
4/5/2020,US,Georgia,Towns,1,0,0,0
4/5/2020,US,Georgia,Troup,34,1,2,0
4/5/2020,US,Georgia,Turner,12,0,0,0
4/5/2020,US,Georgia,Twiggs,2,0,0,0
4/5/2020,US,Georgia,Unassigned,278,5,33,1
4/5/2020,US,Georgia,Union,1,0,0,0
4/5/2020,US,Georgia,Upson,13,0,3,0
4/5/2020,US,Georgia,Walker,3,0,0,0
4/5/2020,US,Georgia,Walton,19,0,3,0
4/5/2020,US,Georgia,Ware,18,3,0,0
4/5/2020,US,Georgia,Warren,5,0,1,0
4/5/2020,US,Georgia,Washington,6,0,1,0
4/5/2020,US,Georgia,Wayne,1,0,1,0
4/5/2020,US,Georgia,Webster,2,0,1,0
4/5/2020,US,Georgia,Wheeler,1,0,0,0
4/5/2020,US,Georgia,White,4,0,1,0
4/5/2020,US,Georgia,Whitfield,16,1,0,0
4/5/2020,US,Georgia,Wilcox,1,0,-1,0
4/5/2020,US,Georgia,Wilkes,3,0,0,0
4/5/2020,US,Georgia,Wilkinson,2,0,0,0
4/5/2020,US,Georgia,Worth,36,1,1,0
4/5/2020,US,Guam,None,112,4,19,0
4/5/2020,US,Hawaii,Hawaii,22,0,0,0
4/5/2020,US,Hawaii,Honolulu,281,4,15,1
4/5/2020,US,Hawaii,Kauai,16,0,1,0
4/5/2020,US,Hawaii,Maui,43,0,5,0
4/5/2020,US,Hawaii,Out of HI,2,0,0,0
4/5/2020,US,Hawaii,Unassigned,7,0,-1,0
4/5/2020,US,Idaho,Ada,385,3,25,0
