Date,Country,State,County,Confirmed,Deaths
3/21/2020,Croatia,None,None,78,0
3/21/2020,Cruise Ship,None,None,0,1
3/21/2020,Cuba,None,None,5,0
3/21/2020,Cyprus,None,None,17,0
3/21/2020,Czechia,None,None,162,0
3/21/2020,Denmark,Faroe Islands,None,12,0
3/21/2020,Denmark,None,None,71,4
3/21/2020,Dominican Republic,None,None,40,0
3/21/2020,Ecuador,None,None,139,2
3/21/2020,Egypt,None,None,9,2
3/21/2020,El Salvador,None,None,2,0
3/21/2020,Eritrea,None,None,1,0
3/21/2020,Estonia,None,None,23,0
3/21/2020,Finland,None,None,73,1
3/21/2020,France,French Guiana,None,3,0
3/21/2020,France,French Polynesia,None,4,0
3/21/2020,France,Guadeloupe,None,8,0
3/21/2020,France,Mayotte,None,1,0
3/21/2020,France,New Caledonia,None,2,0
3/21/2020,France,None,None,1670,112
3/21/2020,France,Reunion,None,17,0
3/21/2020,Gabon,None,None,1,0
3/21/2020,Georgia,None,None,6,0
3/21/2020,Germany,None,None,2365,17
3/21/2020,Ghana,None,None,3,1
3/21/2020,Greece,None,None,35,7
3/21/2020,Guatemala,None,None,5,0
3/21/2020,Guinea,None,None,1,0
3/21/2020,Hungary,None,None,18,1
3/21/2020,Iceland,None,None,64,1
3/21/2020,India,None,None,86,-1
3/21/2020,Indonesia,None,None,81,6
3/21/2020,Iran,None,None,966,123
3/21/2020,Iraq,None,None,6,0
3/21/2020,Ireland,None,None,102,0
3/21/2020,Israel,None,None,183,1
3/21/2020,Italy,None,None,6557,793
3/21/2020,Japan,None,None,44,2
3/21/2020,Kazakhstan,None,None,4,-3
3/21/2020,"Korea, South",None,None,147,8
3/21/2020,Kuwait,None,None,17,0
3/21/2020,Kyrgyzstan,None,None,8,0
3/21/2020,Latvia,None,None,13,0
3/21/2020,Lebanon,None,None,24,0
3/21/2020,Liberia,None,None,1,0
3/21/2020,Liechtenstein,None,None,9,0
3/21/2020,Lithuania,None,None,34,1
3/21/2020,Luxembourg,None,None,186,4
3/21/2020,Malaysia,None,None,153,1
3/21/2020,Malta,None,None,9,0
3/21/2020,Mauritius,None,None,2,1
3/21/2020,Mexico,None,None,39,1
3/21/2020,Moldova,None,None,14,0
3/21/2020,Mongolia,None,None,4,0
3/21/2020,Morocco,None,None,19,0
3/21/2020,Netherlands,None,None,637,30
3/21/2020,New Zealand,None,None,13,0
3/21/2020,Nicaragua,None,None,1,0
3/21/2020,Nigeria,None,None,10,0
3/21/2020,North Macedonia,None,None,18,0
3/21/2020,Norway,None,None,204,0
3/21/2020,Oman,None,None,4,0
3/21/2020,Pakistan,None,None,229,0
3/21/2020,Panama,None,None,63,0
3/21/2020,Paraguay,None,None,5,1
3/21/2020,Peru,None,None,84,2
3/21/2020,Philippines,None,None,77,1
3/21/2020,Poland,None,None,111,0
3/21/2020,Portugal,None,None,260,6
3/21/2020,Qatar,None,None,11,0
3/21/2020,Romania,None,None,59,0
3/21/2020,Russia,None,None,53,0
3/21/2020,San Marino,None,None,0,6
3/21/2020,Saudi Arabia,None,None,48,0
3/21/2020,Senegal,None,None,9,0
3/21/2020,Serbia,None,None,36,0
3/21/2020,Singapore,None,None,47,2
3/21/2020,Slovakia,None,None,41,0
3/21/2020,Slovenia,None,None,42,0
3/21/2020,South Africa,None,None,38,0
3/21/2020,Spain,None,None,4964,332
3/21/2020,Sri Lanka,None,None,4,0
3/21/2020,Sweden,None,None,124,4
3/21/2020,Switzerland,None,None,1281,21
3/21/2020,Taiwan*,None,None,18,0
3/21/2020,Thailand,None,None,89,0
3/21/2020,Togo,None,None,7,0
3/21/2020,Trinidad and Tobago,None,None,40,0
3/21/2020,Tunisia,None,None,6,0
3/21/2020,Turkey,None,None,311,5
3/21/2020,US,Alabama,Chambers,-1,0
3/21/2020,US,Alabama,Cullman,2,0
3/21/2020,US,Alabama,Elmore,1,0
3/21/2020,US,Alabama,Jefferson,11,0
3/21/2020,US,Alabama,Lauderdale,1,0
3/21/2020,US,Alabama,Lee,1,0
3/21/2020,US,Alabama,Madison,2,0
3/21/2020,US,Alabama,Marion,1,0
3/21/2020,US,Alabama,Mobile,-1,0
3/21/2020,US,Alabama,Shelby,6,0
3/21/2020,US,Alabama,Tuscaloosa,2,0
3/21/2020,US,Alaska,Fairbanks North Star,1,0
3/21/2020,US,Alaska,Ketchikan Gateway,1,0
3/21/2020,US,Arizona,Apache,3,0
3/21/2020,US,Arizona,Coconino,3,0
3/21/2020,US,Arizona,Maricopa,15,1
3/21/2020,US,Arizona,Navajo,7,0
3/21/2020,US,Arizona,Pima,4,0
3/21/2020,US,Arizona,Pinal,4,0
3/21/2020,US,Arkansas,Unassigned,22,0
3/21/2020,US,California,Alameda,20,0
3/21/2020,US,California,Amador,1,0
3/21/2020,US,California,Contra Costa,5,0
3/21/2020,US,California,Kern,1,0
3/21/2020,US,California,Mono,1,0
3/21/2020,US,California,Monterey,6,1
3/21/2020,US,California,Orange,13,0
3/21/2020,US,California,San Bernardino,1,0
3/21/2020,US,California,San Francisco,8,0
3/21/2020,US,California,San Joaquin,6,0
3/21/2020,US,California,San Luis Obispo,5,0
3/21/2020,US,California,San Mateo,10,0
3/21/2020,US,California,Santa Clara,67,0
3/21/2020,US,California,Sonoma,13,0
3/21/2020,US,California,Tulare,4,0
3/21/2020,US,California,Yolo,1,0
3/21/2020,US,Colorado,Adams,2,0
3/21/2020,US,Colorado,Arapahoe,11,0
3/21/2020,US,Colorado,Boulder,14,0
3/21/2020,US,Colorado,Broomfield,-1,0
3/21/2020,US,Colorado,Chaffee,2,0
3/21/2020,US,Colorado,Clear Creek,1,0
3/21/2020,US,Colorado,Denver,30,0
3/21/2020,US,Colorado,Douglas,10,0
3/21/2020,US,Colorado,Eagle,13,1
3/21/2020,US,Colorado,El Paso,10,1
3/21/2020,US,Colorado,Elbert,3,0
3/21/2020,US,Colorado,Garfield,3,0
3/21/2020,US,Colorado,Grand,-1,0
3/21/2020,US,Colorado,Gunnison,5,0
3/21/2020,US,Colorado,Hinsdale,1,0
3/21/2020,US,Colorado,Jefferson,6,0
3/21/2020,US,Colorado,Larimer,12,0
3/21/2020,US,Colorado,Montrose,1,0
3/21/2020,US,Colorado,Pitkin,1,0
3/21/2020,US,Colorado,Pueblo,1,0
3/21/2020,US,Colorado,San Miguel,1,0
3/21/2020,US,Colorado,Unassigned,-19,0
3/21/2020,US,Colorado,Weld,6,0
3/21/2020,US,Delaware,New Castle,5,0
3/21/2020,US,Delaware,Sussex,1,0
3/21/2020,US,District of Columbia,District of Columbia,27,-1
3/21/2020,US,Florida,Alachua,10,0
3/21/2020,US,Florida,Baker,1,0
3/21/2020,US,Florida,Bay,1,0
3/21/2020,US,Florida,Brevard,1,0
3/21/2020,US,Florida,Broward,36,2
3/21/2020,US,Florida,Citrus,5,0
3/21/2020,US,Florida,Clay,2,-1
3/21/2020,US,Florida,Collier,3,0
3/21/2020,US,Florida,Duval,8,1
3/21/2020,US,Florida,Hernando,2,0
3/21/2020,US,Florida,Hillsborough,15,0
3/21/2020,US,Florida,Indian River,2,0
3/21/2020,US,Florida,Lake,1,0
3/21/2020,US,Florida,Lee,3,1
3/21/2020,US,Florida,Manatee,3,0
3/21/2020,US,Florida,Marion,2,0
3/21/2020,US,Florida,Miami-Dade,45,0
3/21/2020,US,Florida,Okaloosa,5,0
3/21/2020,US,Florida,Orange,6,0
3/21/2020,US,Florida,Osceola,8,0
3/21/2020,US,Florida,Palm Beach,14,0
3/21/2020,US,Florida,Pasco,1,1
3/21/2020,US,Florida,Pinellas,7,0
3/21/2020,US,Florida,Polk,1,0
3/21/2020,US,Florida,Putnam,1,0
3/21/2020,US,Florida,Sarasota,6,0
3/21/2020,US,Florida,Seminole,2,0
3/21/2020,US,Florida,St. Johns,2,0
3/21/2020,US,Florida,St. Lucie,1,0
3/21/2020,US,Florida,Sumter,2,0
3/21/2020,US,Florida,Unassigned,1,-2
3/21/2020,US,Florida,Volusia,1,0
3/21/2020,US,Florida,Walton,1,0
3/21/2020,US,Georgia,Baldwin,2,0
3/21/2020,US,Georgia,Bartow,2,0
3/21/2020,US,Georgia,Carroll,7,0
3/21/2020,US,Georgia,Chatham,2,0
3/21/2020,US,Georgia,Cherokee,1,0
3/21/2020,US,Georgia,Clarke,-1,0
3/21/2020,US,Georgia,Clayton,3,0
3/21/2020,US,Georgia,Cobb,3,1
3/21/2020,US,Georgia,Columbia,1,0
3/21/2020,US,Georgia,Coweta,2,0
3/21/2020,US,Georgia,DeKalb,5,0
3/21/2020,US,Georgia,Dougherty,3,2
3/21/2020,US,Georgia,Douglas,3,0
3/21/2020,US,Georgia,Floyd,1,0
3/21/2020,US,Georgia,Forsyth,1,0
3/21/2020,US,Georgia,Fulton,11,0
3/21/2020,US,Georgia,Gordon,1,0
3/21/2020,US,Georgia,Gwinnett,0,1
3/21/2020,US,Georgia,Hall,2,0
3/21/2020,US,Georgia,Henry,1,0
3/21/2020,US,Georgia,Lee,1,0
3/21/2020,US,Georgia,Lincoln,1,0
3/21/2020,US,Georgia,Lumpkin,1,0
3/21/2020,US,Georgia,Oconee,-1,0
3/21/2020,US,Georgia,Paulding,1,0
3/21/2020,US,Georgia,Peach,1,0
3/21/2020,US,Georgia,Polk,1,0
3/21/2020,US,Georgia,Richmond,2,0
3/21/2020,US,Georgia,Rockdale,1,0
3/21/2020,US,Georgia,Tift,1,0
3/21/2020,US,Georgia,Troup,2,0
3/21/2020,US,Georgia,Unassigned,9,2
3/21/2020,US,Guam,None,1,0
3/21/2020,US,Idaho,Ada,3,0
3/21/2020,US,Idaho,Bingham,1,0
3/21/2020,US,Idaho,Blaine,2,0
3/21/2020,US,Idaho,Fremont,-1,0
3/21/2020,US,Idaho,Teton,1,0
3/21/2020,US,Illinois,Champaign,2,0
3/21/2020,US,Illinois,Christian,1,0
3/21/2020,US,Illinois,Cook,270,1
3/21/2020,US,Illinois,DeKalb,1,0
3/21/2020,US,Illinois,DuPage,11,0
3/21/2020,US,Illinois,Kane,2,0
3/21/2020,US,Illinois,Kankakee,1,0
3/21/2020,US,Illinois,Kendall,1,0
3/21/2020,US,Illinois,Lake,26,0
3/21/2020,US,Illinois,Madison,1,0
3/21/2020,US,Illinois,McHenry,5,0
3/21/2020,US,Illinois,McLean,5,0
3/21/2020,US,Illinois,Unassigned,-164,0
3/21/2020,US,Illinois,Will,3,0
3/21/2020,US,Illinois,Winnebago,3,0
3/21/2020,US,Indiana,Clark,3,0
3/21/2020,US,Indiana,Delaware,0,1
3/21/2020,US,Indiana,Elkhart,1,0
3/21/2020,US,Indiana,Greene,1,0
3/21/2020,US,Indiana,Hamilton,5,0
3/21/2020,US,Indiana,Hancock,1,0
3/21/2020,US,Indiana,Hendricks,2,0
3/21/2020,US,Indiana,Johnson,3,0
3/21/2020,US,Indiana,LaPorte,1,0
3/21/2020,US,Indiana,Lake,1,0
3/21/2020,US,Indiana,Marion,21,0
3/21/2020,US,Indiana,Monroe,1,0
3/21/2020,US,Indiana,Scott,1,0
3/21/2020,US,Indiana,Vigo,1,0
3/21/2020,US,Iowa,Allamakee,2,0
3/21/2020,US,Iowa,Black Hawk,2,0
3/21/2020,US,Iowa,Dubuque,1,0
3/21/2020,US,Iowa,Fayette,1,0
3/21/2020,US,Iowa,Henry,1,0
3/21/2020,US,Iowa,Johnson,5,0
3/21/2020,US,Iowa,Linn,3,0
3/21/2020,US,Iowa,Muscatine,1,0
3/21/2020,US,Iowa,Polk,4,0
3/21/2020,US,Iowa,Pottawattamie,1,0
3/21/2020,US,Iowa,Scott,1,0
3/21/2020,US,Iowa,Story,1,0
3/21/2020,US,Iowa,Washington,1,0
3/21/2020,US,Kansas,Douglas,2,0
3/21/2020,US,Kansas,Johnson,2,1
3/21/2020,US,Kansas,Mitchell,1,0
3/21/2020,US,Kansas,Wyandotte,4,0
3/21/2020,US,Kentucky,Anderson,0,1
3/21/2020,US,Kentucky,Unassigned,23,0
3/21/2020,US,Louisiana,Ascension,9,0
3/21/2020,US,Louisiana,Avoyelles,1,0
3/21/2020,US,Louisiana,Beauregard,1,0
3/21/2020,US,Louisiana,Bienville,1,0
3/21/2020,US,Louisiana,Caddo,3,0
3/21/2020,US,Louisiana,Calcasieu,1,0
3/21/2020,US,Louisiana,Claiborne,1,0
3/21/2020,US,Louisiana,East Baton Rouge,11,0
3/21/2020,US,Louisiana,Evangeline,2,0
3/21/2020,US,Louisiana,Iberville,1,0
3/21/2020,US,Louisiana,Jefferson,62,1
3/21/2020,US,Louisiana,Lafourche,6,0
3/21/2020,US,Louisiana,Livingston,1,0
3/21/2020,US,Louisiana,Orleans,92,5
3/21/2020,US,Louisiana,Ouachita,2,0
3/21/2020,US,Louisiana,Plaquemines,3,0
3/21/2020,US,Louisiana,Rapides,-1,0
3/21/2020,US,Louisiana,St. Bernard,7,0
3/21/2020,US,Louisiana,St. John the Baptist,3,0
3/21/2020,US,Louisiana,St. Landry,1,0
3/21/2020,US,Louisiana,St. Mary,1,0
3/21/2020,US,Louisiana,St. Tammany,10,0
3/21/2020,US,Louisiana,Tangipahoa,2,0
3/21/2020,US,Louisiana,Terrebonne,4,0
3/21/2020,US,Louisiana,Unassigned,2,0
3/21/2020,US,Maine,Cumberland,6,0
3/21/2020,US,Maine,Oxford,3,0
3/21/2020,US,Maine,Sagadahoc,1,0
3/21/2020,US,Maine,Unassigned,1,0
3/21/2020,US,Maine,York,3,0
3/21/2020,US,Maryland,Anne Arundel,6,0
3/21/2020,US,Maryland,Baltimore,6,0
3/21/2020,US,Maryland,Baltimore City,4,0
3/21/2020,US,Maryland,Caroline,1,0
3/21/2020,US,Maryland,Carroll,-1,0
3/21/2020,US,Maryland,Charles,2,0
3/21/2020,US,Maryland,Howard,1,0
3/21/2020,US,Maryland,Montgomery,17,0
3/21/2020,US,Maryland,Prince George's,5,0
3/21/2020,US,Maryland,Queen Anne's,1,0
3/21/2020,US,Maryland,Somerset,1,0
3/21/2020,US,Maryland,Wicomico,1,0
3/21/2020,US,Massachusetts,Barnstable,2,0
3/21/2020,US,Massachusetts,Berkshire,1,0
3/21/2020,US,Massachusetts,Bristol,8,0
3/21/2020,US,Massachusetts,Dukes and Nantucket,1,0
3/21/2020,US,Massachusetts,Essex,12,0
3/21/2020,US,Massachusetts,Franklin,5,0
3/21/2020,US,Massachusetts,Hampden,6,0
3/21/2020,US,Massachusetts,Middlesex,33,0
3/21/2020,US,Massachusetts,Norfolk,5,0
3/21/2020,US,Massachusetts,Plymouth,9,0
3/21/2020,US,Massachusetts,Suffolk,22,0
3/21/2020,US,Massachusetts,Unassigned,1,0
3/21/2020,US,Massachusetts,Worcester,5,0
3/21/2020,US,Michigan,Allegan,1,0
3/21/2020,US,Michigan,Barry,1,0
3/21/2020,US,Michigan,Berrien,2,0
3/21/2020,US,Michigan,Calhoun,1,0
3/21/2020,US,Michigan,Clare,1,0
3/21/2020,US,Michigan,Clinton,1,0
3/21/2020,US,Michigan,Genesee,3,0
3/21/2020,US,Michigan,Ingham,4,0
3/21/2020,US,Michigan,Kent,9,0
3/21/2020,US,Michigan,Livingston,3,0
3/21/2020,US,Michigan,Macomb,15,0
3/21/2020,US,Michigan,Oakland,46,2
3/21/2020,US,Michigan,Ottawa,1,0
3/21/2020,US,Michigan,Saginaw,1,0
3/21/2020,US,Michigan,Washtenaw,13,0
3/21/2020,US,Michigan,Wayne,35,0
3/21/2020,US,Michigan,Wexford,1,0
3/21/2020,US,Minnesota,Blue Earth,1,0
3/21/2020,US,Minnesota,Dodge,1,0
3/21/2020,US,Minnesota,Hennepin,7,0
3/21/2020,US,Minnesota,Jackson,1,0
3/21/2020,US,Minnesota,Martin,1,0
3/21/2020,US,Minnesota,Mower,2,0
3/21/2020,US,Minnesota,Olmsted,1,0
3/21/2020,US,Minnesota,Ramsey,1,1
3/21/2020,US,Minnesota,St. Louis,1,0
3/21/2020,US,Minnesota,Steele,2,0
3/21/2020,US,Minnesota,Wabasha,1,0
3/21/2020,US,Minnesota,Washington,1,0
3/21/2020,US,Minnesota,Wright,1,0
3/21/2020,US,Mississippi,Adams,1,0
3/21/2020,US,Mississippi,Clay,1,0
3/21/2020,US,Mississippi,Coahoma,2,0
3/21/2020,US,Mississippi,DeSoto,9,0
3/21/2020,US,Mississippi,Forrest,1,0
3/21/2020,US,Mississippi,Franklin,1,0
3/21/2020,US,Mississippi,George,1,0
3/21/2020,US,Mississippi,Grenada,1,0
3/21/2020,US,Mississippi,Hancock,1,0
3/21/2020,US,Mississippi,Unassigned,42,0
3/21/2020,US,Missouri,Adair,1,0
3/21/2020,US,Missouri,Boone,2,0
3/21/2020,US,Missouri,Cole,1,0
3/21/2020,US,Missouri,Jasper,1,0
3/21/2020,US,Missouri,St. Charles,1,0
3/21/2020,US,Missouri,St. Louis,7,1
3/21/2020,US,Missouri,St. Louis City,2,-1
3/21/2020,US,Missouri,Unassigned,-7,0
3/21/2020,US,Montana,Gallatin,4,0
3/21/2020,US,Montana,Lewis and Clark,1,0
3/21/2020,US,Montana,Ravalli,1,0
3/21/2020,US,Montana,Silver Bow,1,0
3/21/2020,US,Nebraska,Buffalo,1,0
3/21/2020,US,Nebraska,Douglas,3,0
3/21/2020,US,Nebraska,Lancaster,1,0
3/21/2020,US,Nebraska,Unassigned,-4,0
3/21/2020,US,Nevada,Unassigned,-8,0
3/21/2020,US,Nevada,Washoe,8,0
3/21/2020,US,New Hampshire,Coos,1,0
3/21/2020,US,New Hampshire,Grafton,3,0
3/21/2020,US,New Hampshire,Merrimack,2,0
3/21/2020,US,New Hampshire,Rockingham,6,0
3/21/2020,US,New Hampshire,Strafford,1,0
3/21/2020,US,New Hampshire,Unassigned,-5,0
3/21/2020,US,New Jersey,Atlantic,1,0
3/21/2020,US,New Jersey,Bergen,114,4
3/21/2020,US,New Jersey,Burlington,4,0
3/21/2020,US,New Jersey,Camden,4,0
3/21/2020,US,New Jersey,Cape May,1,0
3/21/2020,US,New Jersey,Essex,34,3
3/21/2020,US,New Jersey,Gloucester,1,0
3/21/2020,US,New Jersey,Hudson,31,0
3/21/2020,US,New Jersey,Hunterdon,3,0
3/21/2020,US,New Jersey,Mercer,8,0
3/21/2020,US,New Jersey,Middlesex,40,0
3/21/2020,US,New Jersey,Monmouth,39,2
3/21/2020,US,New Jersey,Morris,29,1
3/21/2020,US,New Jersey,Ocean,13,1
3/21/2020,US,New Jersey,Passaic,18,0
3/21/2020,US,New Jersey,Somerset,6,0
3/21/2020,US,New Jersey,Sussex,3,0
3/21/2020,US,New Jersey,Unassigned,48,-6
3/21/2020,US,New Jersey,Union,38,0
3/21/2020,US,New Jersey,Warren,2,0
3/21/2020,US,New Mexico,Bernalillo,9,0
3/21/2020,US,New Mexico,Lea,1,0
3/21/2020,US,New Mexico,Sandoval,1,0
3/21/2020,US,New Mexico,Santa Fe,1,0
3/21/2020,US,New Mexico,Taos,1,0
3/21/2020,US,New York,Albany,18,0
3/21/2020,US,New York,Broome,1,0
3/21/2020,US,New York,Chenango,1,0
3/21/2020,US,New York,Clinton,1,0
3/21/2020,US,New York,Columbia,4,0
3/21/2020,US,New York,Dutchess,13,0
3/21/2020,US,New York,Erie,3,0
3/21/2020,US,New York,Essex,1,0
3/21/2020,US,New York,Fulton,1,0
3/21/2020,US,New York,Hamilton,1,0
3/21/2020,US,New York,Herkimer,2,0
3/21/2020,US,New York,Jefferson,1,0
3/21/2020,US,New York,Livingston,2,0
3/21/2020,US,New York,Monroe,10,0
3/21/2020,US,New York,Montgomery,1,0
3/21/2020,US,New York,Nassau,480,0
3/21/2020,US,New York,New York,2379,16
3/21/2020,US,New York,Niagara,5,0
3/21/2020,US,New York,Oneida,2,0
3/21/2020,US,New York,Onondaga,21,0
3/21/2020,US,New York,Ontario,3,0
3/21/2020,US,New York,Orange,79,0
3/21/2020,US,New York,Putnam,19,0
3/21/2020,US,New York,Rensselaer,12,0
3/21/2020,US,New York,Rockland,161,0
3/21/2020,US,New York,Saratoga,14,0
3/21/2020,US,New York,Schenectady,18,0
3/21/2020,US,New York,Schoharie,-1,0
3/21/2020,US,New York,Suffolk,203,2
3/21/2020,US,New York,Sullivan,11,0
3/21/2020,US,New York,Ulster,9,0
3/21/2020,US,New York,Unassigned,-449,-4
3/21/2020,US,New York,Wayne,2,0
3/21/2020,US,New York,Westchester,296,0
3/21/2020,US,North Carolina,Alamance,1,0
3/21/2020,US,North Carolina,Buncombe,1,0
3/21/2020,US,North Carolina,Cabarrus,3,0
3/21/2020,US,North Carolina,Carteret,4,0
3/21/2020,US,North Carolina,Cherokee,4,0
3/21/2020,US,North Carolina,Cleveland,-1,0
3/21/2020,US,North Carolina,Cumberland,1,0
3/21/2020,US,North Carolina,Davie,1,0
3/21/2020,US,North Carolina,Durham,1,0
3/21/2020,US,North Carolina,Forsyth,5,0
3/21/2020,US,North Carolina,Granville,1,0
3/21/2020,US,North Carolina,Guilford,3,0
3/21/2020,US,North Carolina,Harnett,1,0
3/21/2020,US,North Carolina,Hyde,1,0
3/21/2020,US,North Carolina,Mecklenburg,34,0
3/21/2020,US,North Carolina,Montgomery,1,0
3/21/2020,US,North Carolina,New Hanover,3,0
3/21/2020,US,North Carolina,Onslow,2,0
3/21/2020,US,North Carolina,Robeson,1,0
3/21/2020,US,North Dakota,Burleigh,2,0
3/21/2020,US,Ohio,Butler,4,0
3/21/2020,US,Ohio,Clermont,2,0
3/21/2020,US,Ohio,Cuyahoga,23,0
3/21/2020,US,Ohio,Defiance,1,0
3/21/2020,US,Ohio,Delaware,2,0
3/21/2020,US,Ohio,Franklin,7,0
3/21/2020,US,Ohio,Gallia,1,0
3/21/2020,US,Ohio,Hamilton,1,0
3/21/2020,US,Ohio,Lake,1,0
3/21/2020,US,Ohio,Lorain,4,0
3/21/2020,US,Ohio,Lucas,2,0
3/21/2020,US,Ohio,Mahoning,7,0
3/21/2020,US,Ohio,Medina,3,0
3/21/2020,US,Ohio,Miami,9,0
3/21/2020,US,Ohio,Stark,2,0
3/21/2020,US,Ohio,Summit,5,0
3/21/2020,US,Oklahoma,Cleveland,1,0
3/21/2020,US,Oklahoma,Garvin,1,0
3/21/2020,US,Oklahoma,Oklahoma,1,0
3/21/2020,US,Oklahoma,Pawnee,1,0
3/21/2020,US,Oregon,Benton,-1,0
3/21/2020,US,Oregon,Clackamas,1,0
3/21/2020,US,Oregon,Deschutes,1,0
3/21/2020,US,Oregon,Josephine,1,0
3/21/2020,US,Oregon,Lane,1,0
3/21/2020,US,Oregon,Linn,1,0
3/21/2020,US,Oregon,Marion,2,1
3/21/2020,US,Oregon,Multnomah,6,0
3/21/2020,US,Oregon,Washington,11,0
3/21/2020,US,Pennsylvania,Allegheny,3,1
3/21/2020,US,Pennsylvania,Berks,2,0
3/21/2020,US,Pennsylvania,Bucks,4,0
3/21/2020,US,Pennsylvania,Butler,1,0
3/21/2020,US,Pennsylvania,Chester,2,0
3/21/2020,US,Pennsylvania,Dauphin,1,0
3/21/2020,US,Pennsylvania,Delaware,10,0
3/21/2020,US,Pennsylvania,Lackawanna,1,0
3/21/2020,US,Pennsylvania,Lancaster,2,0
3/21/2020,US,Pennsylvania,Lebanon,1,0
3/21/2020,US,Pennsylvania,Lehigh,11,0
3/21/2020,US,Pennsylvania,Luzerne,4,0
3/21/2020,US,Pennsylvania,Monroe,6,0
3/21/2020,US,Pennsylvania,Montgomery,9,0
3/21/2020,US,Pennsylvania,Montour,1,0
3/21/2020,US,Pennsylvania,Northampton,7,0
3/21/2020,US,Pennsylvania,Philadelphia,18,0
3/21/2020,US,Pennsylvania,Washington,2,0
3/21/2020,US,Pennsylvania,York,3,0
3/21/2020,US,Puerto Rico,None,7,1
3/21/2020,US,Rhode Island,Bristol,4,0
3/21/2020,US,Rhode Island,Kent,4,0
3/21/2020,US,Rhode Island,Newport,8,0
3/21/2020,US,Rhode Island,Providence,-14,0
3/21/2020,US,Rhode Island,Unassigned,2,0
3/21/2020,US,Rhode Island,Washington,8,0
3/21/2020,US,South Carolina,Anderson,4,0
3/21/2020,US,South Carolina,Beaufort,5,0
3/21/2020,US,South Carolina,Charleston,3,0
3/21/2020,US,South Carolina,Colleton,1,0
3/21/2020,US,South Carolina,Darlington,1,0
3/21/2020,US,South Carolina,Dillon,1,0
3/21/2020,US,South Carolina,Edgefield,1,0
3/21/2020,US,South Carolina,Greenville,5,0
3/21/2020,US,South Carolina,Greenwood,3,0
3/21/2020,US,South Carolina,Horry,1,0
3/21/2020,US,South Carolina,Kershaw,7,0
3/21/2020,US,South Carolina,Lexington,4,0
3/21/2020,US,South Carolina,Marlboro,1,0
